episode,time,theta1,theta2,omega1,omega2,kinetic_energy,potential_energy
0,9.175999999999734,10.197130481723876,12.883583737076691,-5.596420695690029,19.47877359655878,205.3712727145716,0.0
0,9.177999999999734,10.186026038437388,12.922249381128706,-5.506894950212753,19.184001631938184,199.1759053034428,0.0
0,9.179999999999735,10.175106805060693,12.960309961764104,-5.41150783933846,18.874537374203506,192.7662890927133,0.0
0,9.181999999999736,10.164382784899612,12.99774087557298,-5.31194616512902,18.55506775748307,186.25365577300832,0.0
0,9.183999999999736,10.153860810272526,13.034526308615815,-5.20969145951879,18.229688101221978,179.73120668560858,0.0
0,9.185999999999737,10.14354496324341,13.070658026316504,-5.106012443484137,17.901882827204183,173.27438591598144,0.0
0,9.187999999999738,10.133436997179192,13.106134165550898,-5.001970931404608,17.57454458095603,166.9421652133138,0.0
0,9.189999999999738,10.123536736948719,13.140958092092587,-4.898436574613105,17.250018412889734,160.7789080602711,0.0
0,9.191999999999739,10.113842444062103,13.175137362047632,-4.796106615691972,16.930159967803117,154.8164776022438,0.0
0,9.19399999999974,10.104351139786646,13.208682806499109,-4.695527749961643,16.616399336452478,149.0763538795591,0.0
0,9.19599999999974,10.09505888418599,13.241607744501342,-4.597118069189374,16.309804780232838,143.5716132556867,0.0
0,9.197999999999741,10.085961012315579,13.273927320200887,-4.50118779851386,16.011142673648983,138.30869065671678,0.0
0,9.199999999999742,10.077052330792693,13.305657954263317,-4.407958101781318,15.72093163828273,133.28889310130924,0.0
0,9.201999999999742,10.068327278981952,13.336816896960439,-4.317577632463096,15.439489997101763,128.50966399147552,0.0
0,9.203999999999743,10.059780059396036,13.367421869350233,-4.23013677427178,15.166976440361847,123.96561573576889,0.0
0,9.205999999999744,10.051404741844827,13.397490779269878,-4.145679679218048,14.903424257461884,119.6493573002924,0.0
0,9.207999999999744,10.04319534555096,13.427041499849713,-4.0642143004269515,14.64876973865343,115.5521463679417,0.0
0,9.209999999999745,10.035145903008928,13.456091699588818,-3.9857206565517704,14.402875456433497,111.66439528279894,0.0
0,9.211999999999746,10.027250508879476,13.484658714479323,-3.91015757228473,14.165549151608202,107.97605750336173,0.0
0,9.213999999999746,10.019503356730837,13.512759454085012,-3.83746812828801,13.936558911060366,104.4769179585412,0.0
0,9.215999999999747,10.011898765991832,13.540410334791302,-3.7675840327189585,13.715645258697394,101.15680715301359,0.0
0,9.217999999999748,10.004431201082474,13.567627234610834,-3.700429101147698,13.502530704342655,98.00575547716846,0.0
0,9.219999999999748,9.997095284340281,13.594425464940157,-3.6359220055935464,13.296927217485482,95.0141011289328,0.0
0,9.221999999999749,9.989885804064153,13.620819755522495,-3.5739784286574823,13.098542019481725,92.17256242231869,0.0
0,9.22399999999975,9.982797718748515,13.646824249591413,-3.5145127363300963,12.907082021818026,89.47228304588228,0.0
0,9.22599999999975,9.975826158373403,13.672452506766415,-3.4574392634159126,12.722257180467063,86.90485701307784,0.0
0,9.227999999999751,9.968966423445595,13.697717511761036,-3.402673288673396,12.543782987171088,84.46233856934712,0.0
0,9.229999999999752,9.96221398234628,13.722631687363036,-3.350131762558318,12.371382277130376,82.13724113669883,0.0
0,9.231999999999752,9.955564467427232,13.747206910469814,-3.2997338386095074,12.204786498204989,79.92252843621571,0.0
0,9.233999999999753,9.949013670205495,13.77145453022314,-3.251401249727694,12.04373655843826,77.81160018789653,0.0
0,9.235999999999754,9.942557535932336,13.795385387496989,-3.2050585625690227,11.887983345570904,75.7982742070341,0.0
0,9.237999999999754,9.936192157752599,13.819009835160132,-3.1606333367249673,11.737287993399546,73.87676626460917,0.0
0,9.239999999999755,9.92991377062274,13.842337758669075,-3.1180562100405838,11.591421954602389,72.04166872930546,0.0
0,9.241999999999756,9.923718745117561,13.865378596653445,-3.0772609271172544,11.450166927369215,70.28792873909116,0.0
0,9.243999999999756,9.917603581225208,13.888141361240363,-3.0381843245708597,11.31331467329297,68.61082644350705,0.0
0,9.245999999999757,9.911564902205706,13.91063465793105,-3.0007662838179114,11.180666756054725,67.00595370002281,0.0
0,9.247999999999758,9.905599448569136,13.93286670489536,-2.964949659913212,11.052034224090402,65.46919348814251,0.0
0,9.249999999999758,9.899704072214355,13.954845351591105,-2.930680193158289,10.927237255360767,63.99670021475731,0.0
0,9.251999999999759,9.893875730757234,13.976578096647032,-2.89790640875456,10.806104778306842,62.58488101682336,0.0
0,9.25399999999976,9.88811148206802,13.998072104973202,-2.8665795086191848,10.688474079858997,61.23037811752651,0.0
0,9.25599999999976,9.882408479030184,14.019334224081538,-2.8366532585584365,10.574190408816232,59.9300522555957,0.0
0,9.257999999999761,9.876763964527463,14.040370999613897,-2.808083873257373,10.463106580890715,58.68096718116336,0.0
0,9.259999999999762,9.871175266661494,14.061188690085922,-2.780829900958852,10.35508259011544,57.48037519308936,0.0
0,9.261999999999762,9.865639794199211,14.081793280863037,-2.754852109239726,10.249985230054854,56.32570368006261,0.0
0,9.263999999999763,9.860155032246684,14.102190497390763,-2.7301133729234768,10.147687727270876,55.21454261960978,0.0
0,9.265999999999764,9.854718538144358,14.122385817705698,-2.7065785648774385,10.048069388725219,54.144632984245405,0.0
0,9.267999999999764,9.84932793757737,14.142384484256159,-2.6842144502135405,9.95101526419936,53.11385600153191,0.0
0,9.269999999999765,9.843980920893754,14.162191515063244,-2.662989584231919,9.856415824350648,52.12022321411878,0.0
0,9.271999999999766,9.838675239622853,14.18181171425389,-2.642874214306689,9.764166654668871,51.16186728639735,0.0
0,9.273999999999766,9.833408703185924,14.201249681997743,-2.623840185804743,9.674168165329403,50.23703350585837,0.0
