episode,time,sin_theta1,cos_theta1,sin_theta2,cos_theta2,omega1,omega2
0,2.9259999999999,0.8729896345471246,-0.487738759966109,-0.1524608957687055,-0.9883095037797642,-7.238984871720277,4.628906170092932
0,2.927999999999899,0.8799298854493773,-0.47510356417632327,-0.16160721445076626,-0.9868551607188686,-7.1764230480425795,4.632889856531619
0,2.929999999999899,0.8866289361645086,-0.4624814910413084,-0.1707485855948993,-0.9853146302158217,-7.112862237841,4.637910176338323
0,2.9319999999998987,0.8930893256646929,-0.4498793798161727,-0.17988613784960392,-0.9836874388796236,-7.048367184686867,4.643882636906483
0,2.9339999999998985,0.899313811534941,-0.437303862757347,-0.1890208174831451,-0.9819730803632061,-6.983002295700317,4.650723397813522
0,2.9359999999998982,0.9053053564823847,-0.42476135832288486,-0.19815338965793017,-0.9801710229174664,-6.916831553186967,4.658349414684153
0,2.937999999999898,0.9110671147884826,-0.4122580652346174,-0.20728444017630998,-0.9782807167990146,-6.8499184253205385,4.666678580227199
0,2.939999999999898,0.916602418754943,-0.3997999573944301,-0.216414377687226,-0.9763016015198637,-6.782325776006928,4.675629862153187
0,2.9419999999998976,0.9219147651924252,-0.38739277964385904,-0.22554343634222487,-0.9742331129267475,-6.714115774142101,4.68512343762518
0,2.9439999999998974,0.9270078019991578,-0.37504204435328353,-0.23467167888832746,-0.9720746900972855,-6.645349802545752,4.695080823840044
0,2.945999999999897,0.9318853148746284,-0.36275302882403987,-0.24379900018399742,-0.9698257820398895,-6.576088366917702,4.705425004293716
0,2.947999999999897,0.936551214211327,-0.3505307734839966,-0.25292513112315673,-0.9674858541840982,-6.5063910052354,4.716080550262291
0,2.9499999999998967,0.9410095222052759,-0.3383800808543528,-0.26204964295078154,-0.9650543946479742,-6.436316198044324,4.726973737002368
0,2.9519999999998965,0.9452643602236603,-0.3263055152628501,-0.2711719519521402,-0.9625309202693003,-6.3659212801348986,4.738032654166659
0,2.9539999999998963,0.9493199364653764,-0.31431140327607243,-0.2802913244962582,-0.9599149823875723,-6.295262354137549,4.749187309933973
0,2.955999999999896,0.9531805339476702,-0.30240183482120975,-0.2894068824127215,-0.9572061723642139,-6.224394206568832,4.76036972836107
0,2.957999999999896,0.9568504988493265,-0.2905806649655051,-0.29851760867947613,-0.9544041268290321,-6.153370226883453,4.771514039488466
0,2.959999999999896,0.9603342292380482,-0.2788515163196424,-0.30762235339795235,-0.9515085326416707,-6.0822423300751325,4.782556561768388
0,2.9619999999998954,0.9636361642067915,-0.26721778202960506,-0.31671984003054954,-0.9485191315577262,-6.0110608833535935,4.793435876406534
0,2.963999999999895,0.966760773440875,-0.2556826293200247,-0.3258086718743988,-0.9454357245902232,-5.939874637406319,4.804092893284064
0,2.965999999999895,0.9697125472347277,-0.24424900355075355,-0.33488733874433424,-0.9422581760583123,-5.868730662737562,4.814470908168914
0,2.9679999999998947,0.9724959869741457,-0.23291963274739694,-0.34395422383718016,-0.9389864173163331,-5.797674291485009,4.824515650970056
0,2.9699999999998945,0.9751155960969596,-0.22169703256577697,-0.35300761074885,-0.9356204501577488,-5.726749065137483,4.834175324895
0,2.9719999999998943,0.9775758715420669,-0.2105835116498164,-0.3620456906153014,-0.9321603498899154,-5.655996688472214,4.843400636400929
0,2.973999999999894,0.9798812956938926,-0.19958117734209838,-0.37106656934819343,-0.928606268077145,-5.585456989994327,4.8521448159262945
0,2.975999999999894,0.982036328826516,-0.18869194170641956,-0.38006827493607215,-0.9249584349510621,-5.515167889092254,4.860363629449239
0,2.9779999999998936,0.9840454020489751,-0.17791752782194048,-0.38904876478212125,-0.9212171614888129,-5.445165370064387,4.868015380995985
0,2.9799999999998934,0.9859129107506399,-0.16725947630911878,-0.3980059330499363,-0.9173828411612295,-5.375483463108594,4.875060906291537
0,2.981999999999893,0.9876432085430646,-0.156719152048371,-0.4069376179894061,-0.913455951354584,-5.306154232294148,4.881463557809184
0,2.983999999999893,0.9892406016923784,-0.14629775105346338,-0.415841609215602,-0.9094370544710495,-5.237207770474697,4.887189181538929
0,2.9859999999998927,0.9907093440340954,-0.13599630746285846,-0.42471565491458707,-0.9053267987144054,-5.168672201047457,4.892206085851285
0,2.9879999999998925,0.9920536323602163,-0.12581570061363886,-0.43355746895122027,-0.9011259185688821,-5.1005736863960465,4.896485002886607
0,2.9899999999998923,0.993277602266652,-0.11575666216426045,-0.44236473785536384,-0.8968352349802918,-5.032936442801201,4.899999042944387
0,2.991999999999892,0.9943853244473649,-0.10581978323408565,-0.4511351276643569,-0.8924556552497521,-4.965782761561059,4.902723642380806
0,2.993999999999892,0.9953808014201604,-0.09600552152954113,-0.45986629060117473,-0.8879881726513681,-4.89913303601179,4.904636505561712
0,2.995999999999892,0.9962679646678058,-0.08631420842866913,-0.4685558715693692,-0.8834338657861542,-4.833005794101155,4.90571754144014
0,2.9979999999998914,0.9970506721770774,-0.07674605599793402,-0.47720151444760406,-0.8787938976852953,-4.767417736136849,4.905948795332051
0,2.999999999999891,0.9977327063574671,-0.06730116391715943,-0.4858008681683702,-0.874069514676526,-4.702383777304931,4.905314376498495
0,3.001999999999891,0.9983177723205708,-0.057979526290691134,-0.4943515925672978,-0.8692620450279515,-4.63791709453767,4.903800382129816
0,3.0039999999998908,0.9988094965006804,-0.04878103832491897,-0.5028513639912545,-0.8643728973840716,-4.574029177275179,4.901394818304652
0,3.0059999999998905,0.9992114255967414,-0.03970550285448954,-0.5112978806552604,-0.8594035590090602,-4.510729881685847,4.898087518539228
0,3.0079999999998903,0.9995270258156604,-0.03075263670159162,-0.5196888677400031,-0.8543555938525326,-4.448027487886975,4.8938700604733185
0,3.00999999999989,0.9997596823969117,-0.021922076854762926,-0.5280220822234714,-0.8492306404531043,-4.3859287597144885,4.888735681251546
0,3.01199999999989,0.9999126993984893,-0.01321338645565326,-0.5362953174419001,-0.8440304096949893,-4.324439006595412,4.882679192124897
0,3.0139999999998897,0.9999892997244882,-0.004626060584084966,-0.5445064073768229,-0.8387566824327455,-4.263562147094717,4.875696892769042
0,3.015999999999889,0.9999926253749389,0.0038404681664005753,-0.5526532306665382,-0.8334113069990341,-4.203300773712499,4.867786485786269
0,3.017999999999889,0.9999257378989618,0.012186824328628857,-0.5607337143417471,-0.8279961966099288,-4.143656218533351,4.85894699183234
0,3.019999999999889,0.9997916190328471,0.020413684421933104,-0.5687458372864277,-0.8225133266819209,-4.084628619347313,4.849178665758927
0,3.0219999999998888,0.9995931715052706,0.028521772035316518,-0.5766876334262715,-0.8169647320742838,-4.0262169858776815,4.838482914136307
0,3.023999999999889,0.9993332199925292,0.03651185313515517,-0.5845571946481105,-0.8113525042699573,-3.9684192658012307,4.8268622145016025
0,3.0259999999998883,0.9990145122074078,0.04438473159764685,-0.5923526734548089,-0.8056787885075172,-3.9112324102311504,4.8143200365957455
0,3.027999999999888,0.9986397201060506,0.05214124496508286,-0.6000722853609833,-0.7999457808762083,-3.8546524383928045,4.800860765868151
0,3.029999999999888,0.9982114411980112,0.05978226042388695,-0.607714311035742,-0.7941557253853638,-3.7986745012526626,4.7864896294645405
0,3.031999999999888,0.997732199945465,0.06730867100145872,-0.6152770981993287,-0.7883109110188782,-3.743292943843926,4.771212624870827
0,3.0339999999998875,0.9972044492384066,0.07472139197797588,-0.6227590632811576,-0.7824136687847262,-3.6885013661153607,4.75503645138167
0,3.0359999999998872,0.9966305719334757,0.0820213575085966,-0.6301586928472467,-0.7764663687688279,-3.634292682115529,4.737968444509988
0,3.037999999999887,0.9960128824448954,0.08920951745083533,-0.6374745448054433,-0.7704714172018926,-3.5806591773812215,4.720016513431915
0,3.039999999999887,0.9953536283768145,0.09628683439136501,-0.6447052493971885,-0.7644312535471773,-3.527592564378665,4.701189081524262
0,3.0419999999998866,0.9946549921871607,0.10325428086602227,-0.6518495099848036,-0.7583483476164311,-3.475084035927239,4.681495030048154
0,3.0439999999998864,0.9939190928738837,0.11011283676645546,-0.6589061036434392,-0.7522251967206505,-3.4231243165061187,4.660943644981899
0,3.045999999999886,0.9931479876752393,0.11686348692651069,-0.6658738815669418,-0.7460643228616246,-3.3717037113897277,4.639544567008215
0,3.047999999999886,0.9923436737764832,0.12350721888129686,-0.6727517692969259,-0.7398682699696316,-3.3208121535824375,4.617307744627283
0,3.0499999999998857,0.9915080900160583,0.13004502079167785,-0.6795387667843141,-0.733639601192066,-3.2704392485129574,4.594243390357178
0,3.051999999999885,0.99064311858502,0.13647787952685286,-0.6862339482925344,-0.7273808962372048,-3.2205743164931846,4.57036193996305
0,3.0539999999998853,0.9897505867140838,0.14280677889766644,-0.6928364621514582,-0.7210947487767825,-3.171206432944473,4.545674014652832
0,3.055999999999885,0.9888322683432812,0.1490326980332875,-0.6993455303709828,-0.7147837639105472,-3.122324466413602,4.520190386155605
0,3.057999999999885,0.9878898857697737,0.15515660989395078,-0.7057604481230031,-0.7084505556954683,-3.0739171143952717,4.493921944589488
0,3.0599999999998846,0.9869251112699069,0.1611794799125556,-0.712080583100259,-0.7020977447418523,-3.0259729370270634,4.466879669036416
0,3.0619999999998844,0.9859395686920854,0.16710226475803563,-0.7183053747603317,-0.6957279558781718,-2.9784803886793725,4.43907460070659
0,3.063999999999884,0.9849348350175049,0.17292591121356105,-0.72443433346278,-0.6893438158860481,-2.931427847509667,4.410517818593803
0,3.065999999999884,0.9839124418862107,0.17865135516282554,-0.7304670395071337,-0.6829479513064547,-2.884803643039504,4.381220417505801
0,3.067999999999884,0.9828738770863444,0.1842795206778483,-0.7364031420791654,-0.6765429863178929,-2.8385960818204694,4.351193488364288
0,3.0699999999998835,0.9818205860048033,0.18981131920195024,-0.7422423581125692,-0.6701315406869703,-2.792793471256573,4.320448100647013
0,3.0719999999998837,0.9807539730378719,0.19524764882176981,-0.7479844710728589,-0.6637162277915581,-2.7473841416549476,4.288995286871
0,3.073999999999883,0.9796754029606864,0.2005893936224359,-0.753629329669996,-0.65729965271644,-2.7023564665930735,4.256846028996165
0,3.075999999999883,0.978586202254671,0.20583742312023875,-0.7591768465059515,-0.650884410421143,-2.6576988816480025,4.224011246628379
0,3.0779999999998826,0.9774876603923329,0.21099259176739643,-0.7646269966630949,-0.6444730839794439,-2.613399901605362,4.190501786931804
0,3.0799999999998824,0.9763810310790334,0.21605573852375123,-0.7699798162390031,-0.6380682428898581,-2.569448136182473,4.1563284161127285
0,3.081999999999882,0.9752675334515473,0.221027686490483,-0.7752354008329879,-0.6316724414562634,-2.5258323043740347,4.121501812393376
0,3.083999999999882,0.97414835323341,0.22590924260117293,-0.7803939039893504,-0.6252882172376677,-2.4825412474772293,4.086032560358035
0,3.0859999999998817,0.9730246438472127,0.23070119736578107,-0.7854555356020869,-0.6189180895660094,-2.4395639408746774,4.0499311465762275
0,3.087999999999881,0.971897527484143,0.23540432466335304,-0.7904205602855052,-0.612564558130772,-2.3968895046491525,4.013207956401629
0,3.0899999999998813,0.9707680961311999,0.24001938157949979,-0.7952892957149408,-0.6062301016291037,-2.354507213093939,3.9758732718659076
0,3.091999999999881,0.9696374125566173,0.2445471082849035,-0.8000621109415187,-0.5999171764800547,-2.312406503197735,3.937937270563225
0,3.093999999999881,0.968506511254125,0.24898822795137,-0.804739424684659,-0.5936282156014858,-2.270576982150942,3.899410025444922
0,3.0959999999998806,0.967376399346764,0.2533434467020812,-0.8093217036058001,-0.5873656272481438,-2.2290084339545047,3.8603015054551406
0,3.0979999999998804,0.9662480574510305,0.257613453592995,-0.8138094605665925,-0.5811317939093606,-2.1876908251811074,3.820621576913254
0,3.09999999999988,0.9651224405021939,0.26179892062246796,-0.818203252874613,-0.574929071264797,-2.146614309947836,3.7803800055794454
0,3.10199999999988,0.9640004785416726,0.26590050276640365,-0.8225036805194451,-0.5687597871966394,-2.105769234157151,3.7395864593315764
0,3.10399999999988,0.962883077467398,0.2699188380363862,-0.8267113844018033,-0.5626262408566223,-2.0651461390525583,3.6982505113923025
0,3.1059999999998795,0.9617711197481223,0.2738545475584492,-0.8308270445581875,-0.5565307017862605,-2.024735764146726,3.656381644033104
0,3.1079999999998797,0.960665465102656,0.2777082356702759,-0.8348513783834068,-0.5504754090886582,-1.9845290495563859,3.6139892527114625
0,3.109999999999879,0.9595669511450299,0.28148049003480136,-0.8387851388531488,-0.5444625706502735,-1.9445171378090436,3.5710826505780915
0,3.111999999999879,0.958476393996597,0.285171881768312,-0.8426291127486393,-0.5384943624110107,-1.9046913751255943,3.5276710733011214
0,3.113999999999878,0.9573945888660937,0.2887829655812881,-0.8463841188852992,-0.5325729276810414,-1.8650433122666072,3.4837636841689346
0,3.1159999999998784,0.9563223105986701,0.29231427993038706,-0.8500510063471831,-0.5267003765027526,-1.8255647049313666,3.439369579414233
0,3.117999999999878,0.9552603141949227,0.2957663471800289,-0.8536306527288744,-0.5208787850562507,-1.786247513777198,3.394497793727851
0,3.119999999999878,0.9542093353009283,0.29913967377223727,-0.8571239623864069,-0.5151101951068581,-1.747083904068404,3.349157305914332
0,3.1219999999998778,0.9531700906702896,0.3024347504034414,-0.8605318646986818,-0.5093966134930714,-1.708066245002783,3.303357044663585
0,3.123999999999877,0.9521432785991839,0.30565205220707553,-0.8638553123407677,-0.5037400116534665,-1.6691871087277832,3.257105894391316
0,3.1259999999998773,0.9511295793353949,0.3087920389408944,-0.8670952795703827,-0.49814232519106405,-1.6304392690758505,3.2104127011307355
0,3.127999999999877,0.9501296554622902,0.31185515517802426,-0.8702527605287892,-0.49260545347369217,-1.5918157000530755,3.1632862784362032
0,3.129999999999877,0.9491441522586948,0.3148418305008463,-0.8733287675572599,-0.48713125926891376,-1.5533095740813678,3.1157354132709543
0,3.1319999999998767,0.9481736980355857,0.31775247969688897,-0.8763243295302131,-0.48172156841210934,-1.5149142600359937,3.067768871868793
0,3.1339999999998764,0.9472189044505245,0.3205875029559765,-0.8792404902060612,-0.4763781695063336,-1.4766233210832524,3.0193954055271206
0,3.135999999999876,0.94628036680071,0.32334728606795765,-0.8820783065967598,-0.47110281365259604,-1.4384305123380727,2.9706237563232207
0,3.137999999999876,0.9453586642955287,0.3260322006203894,-0.8848388473570017,-0.46589721420924246,-1.4003297783599464,2.9214626627311873
0,3.139999999999876,0.9444543603094443,0.32864260419561914,-0.8875231911939627,-0.46076304657913336,-1.3623152504985683,2.871920865120046
0,3.141999999999876,0.9435680026160576,0.3311788405667602,-0.8901324252984588,-0.4557019480233585,-1.3243812440998681,2.8220071111198877
0,3.143999999999876,0.9427001236041402,0.3336412398921012,-0.8926676437983446,-0.4507155175002428,-1.2865222555940363,2.77173016083799
0,3.145999999999875,0.9418512404764242,0.33603011890754814,-0.895129946234958,-0.4458053155284279,-1.248732959457584,2.7210987919133913
0,3.147999999999875,0.9410218554319089,0.3383457811167262,-0.8975204360633767,-0.4409728640728431,-1.211008205082635,2.670121804401788
0,3.1499999999998747,0.9402124558324239,0.34058851697842424,-0.8998402191772374,-0.436219646452405,-1.1733430135441267,2.6188080254735837
0,3.1519999999998745,0.9394235143541655,0.34275860409108494,-0.9020904024588411,-0.43154710726830975,-1.135732574276517,2.5671663139166867
0,3.1539999999998742,0.9386554891248993,0.3448563073740946,-0.9042720923552469,-0.4269566523518095,-1.098172241676366,2.5152055644421125
0,3.155999999999874,0.9379088238475048,0.34688187924564473,-0.9063863934810447,-0.4224496487303841,-1.0606575316255658,2.4629347117772227
0,3.157999999999874,0.9371839479105132,0.34883555979696856,-0.9084344072484695,-0.41802742461125914,-1.0231841179470393,2.410362734544094
0,3.1599999999998736,0.9364812764862659,0.35071757696279493,-0.9104172305255168,-0.4136912693812235,-0.9857478287988215,2.3574986589186437
0,3.1619999999998734,0.935801210617309,0.35252814668786214,-0.9123359543226958,-0.40944243362174376,-0.9483446430078857,2.304351562062834
0,3.163999999999873,0.9351441372916086,0.3542674730893777,-0.9141916625090476,-0.4052821291383863,-0.9109706863496285,2.250930575330244
0,3.165999999999873,0.9345104295071558,0.35593574861532407,-0.915985430558046,-0.4012115290035806,-0.8736222277789238,2.197244887238071
0,3.1679999999998727,0.9339004463265111,0.35753315419852083,-0.9177183243239775,-0.3972317676117948,-0.8362956756129734,2.143303746207721
0,3.1699999999998725,0.9333145329218158,0.3590598594063848,-0.9193913988494004,-0.39334394074619083,-0.798987573670729,2.0891164630714343
0,3.1719999999998723,0.9327530206107799,0.3605160225863283,-0.9210056972042594,-0.38954910565588025,-0.7616945973707061,2.0346924133422135
0,3.173999999999872,0.9322162268841353,0.361901791006768,-0.922562249357227,-0.3858482811429044,-0.724413549791052,1.9800410392519439
0,3.175999999999872,0.9317044554250254,0.3632173009937121,-0.9240620710798348,-0.38224244765808824,-0.6871413576955092,1.9251718515535572
0,3.177999999999872,0.9312179961207818,0.3644626780629198,-0.9255061628839402,-0.37873254740495393,-0.6498750675216343,1.870094431094799
0,3.179999999999872,0.9307571250675211,0.36563803704762843,-0.926895508993073,-0.375319484450877,-0.6126118413426411,1.8148184301605284
0,3.181999999999871,0.9303221045679793,0.36674348222184655,-0.9282310763481852,-0.3720041248447247,-0.5753489527940019,1.7593535735863384
0,3.183999999999871,0.9299131831229716,0.36777910741925335,-0.9295138136483232,-0.36878729674020816,-0.5380837829741267,1.7037096596550896
0,3.1859999999998707,0.9295305954168709,0.3687449961476868,-0.9307446504267277,-0.36566979052422194,-0.5008138163218518,1.6478965607698797
0,3.1879999999998705,0.9291745622974442,0.36964122169930264,-0.9319244961628533,-0.36265235894946557,-0.46353663646505083,1.5919242239135656
0,3.1899999999998703,0.9288452907504123,0.3704678472563873,-0.933054239430788,-0.3597357172706564,-0.42624992204605405,1.5358026708999546
0,3.19199999999987,0.92854297386904,0.371224925992907,-0.9341347470845403,-0.35692054338368095,-0.38895144252865066,1.4795419984195064
0,3.19399999999987,0.9282677908190722,0.37191250117182023,-0.9351668634806423,-0.35420747796704954,-0.3516390539832628,1.4231523778896076
0,3.1959999999998696,0.9280199067993065,0.3725306062382076,-0.9361514097385142,-0.3515971246250352,-0.3143106948532477,1.3666440551129995
0,3.1979999999998694,0.9277994729980716,0.37307926490827714,-0.9370891830390046,-0.3490900500319237,-0.27696438170414694,1.310027349750385
0,3.199999999999869,0.9276066265458703,0.37355849125430163,-0.9379809559615164,-0.34668678407680875,-0.23959820495952044,1.253312654618128
0,3.201999999999869,0.9274414904644227,0.3739682897855515,-0.9388274758601075,-0.3443878200084015,-0.20221032461995492,1.1965104348167301
0,3.2039999999998687,0.9273041736123352,0.3743086555252818,-0.9396294642789376,-0.3421936145793444,-0.16479896597411425,1.139631226697702
0,3.2059999999998685,0.9271947706275929,0.37457957408385917,-0.940387616407411,-0.340104588189557,-0.12736241529501058,1.0826856366782067
0,3.2079999999998683,0.927113361867073,0.3747810217280667,-0.941102600575355,-0.338121125028153,-0.08989901552945412,1.025684339912516
0,3.209999999999868,0.9270600133432397,0.3749129654466917,-0.9417750577885411,-0.33624357321351156,-0.052407161984092454,0.9686380788288602
0,3.211999999999868,0.9270347766581779,0.3749753630124547,-0.9424056013048467,-0.33447224493110067,-0.014885298000308467,0.911557661541849
0,3.213999999999868,0.9270376889351089,0.374968163040347,-0.9429948162513281,-0.33280741656868756,0.0226680893692901,0.8544539601486463
0,3.2159999999998674,0.927068772747494,0.374891305042482,-0.9435432592824512,-0.3312493288486016,0.06025447368301684,0.7973379089206105
0,3.217999999999867,0.9271280360458457,0.3747447194795051,-0.944051458279713,-0.32979818695673135,0.0978752934406657,0.7402205023990405
0,3.219999999999867,0.9272154720823187,0.3745283278086757,-0.9445199120928518,-0.32845416066798655,0.13553195639724436,0.6831127934083838
0,3.2219999999998667,0.9273310593331592,0.3742420425286832,-0.9449490903228289,-0.32721738446796816,0.17322584388125506,0.6260258909921959
0,3.2239999999998665,0.9274747614190609,0.37388576722129435,-0.9453394331467377,-0.32608795767063303,0.21095831510001517,0.5689709582878208
0,3.2259999999998663,0.927646527023467,0.37345939658991056,-0.9456913511847687,-0.325065944531762,0.24873071143520065,0.5119592103479818
0,3.227999999999866,0.9278462898088327,0.3729628164951349,-0.9460052254093371,-0.3241513743580757,0.2865443607256566,0.45500191191956674
0,3.229999999999866,0.9280739683308578,0.37239590398742844,-0.946281407096452,-0.32334424161187547,0.3244005815336095,0.3981103751942783
0,3.2319999999998656,0.9283294659506683,0.3717585273369624,-0.9465202178193822,-0.3226445060111037,0.36230068739178023,0.34129595753694275
0,3.233999999999865,0.9286126707449218,0.3710505460607536,-0.9467219494846411,-0.32205209262478124,0.4002459910318521,0.28457005920631673
0,3.235999999999865,0.9289234554137868,0.3702718109471882,-0.9468868644102963,-0.321566891963767,0.4382378085886103,0.22794412107936068
0,3.237999999999865,0.9292616771867345,0.36942216407803324,-0.947015195446575,-0.3211887600668575,0.4762774637708844,0.17142962238892778
0,3.2399999999998648,0.929627177726059,0.36850143884804903,-0.9471071461387093,-0.32091751858225126,0.5143662920129373,0.11503807848362158
0,3.2419999999998645,0.9300197830280365,0.36750945998230306,-0.9471628909319448,-0.32075295484444216,0.5525056445844712,0.05878103862750095
0,3.2439999999998643,0.930439303321605,0.36644604355130705,-0.9471825754186018,-0.32069482194663623,0.5906968926683476,0.002670083842247095
0,3.245999999999864,0.9308855329644373,0.36531099698409764,-0.9471663166270519,-0.3207428388088241,0.6289414313987436,-0.05328317519081338
0,3.247999999999864,0.9313582503362658,0.36410411907937756,-0.9471142033524532,-0.32089669024165374,0.66724068385588,-0.10906710016251964
0,3.249999999999864,0.9318572177292943,0.3628252000148537,-0.9470262965290469,-0.3211560270063102,0.7055961050168662,-0.1646700270895849
0,3.2519999999998634,0.9323821812355239,0.3614740213549055,-0.9469026296438043,-0.32152046587060096,0.7440091856531126,-0.22008026817786686
0,3.2539999999998632,0.9329328706308003,0.36005035605672486,-0.9467432091911776,-0.321989589661514,0.7824814561838593,-0.2752861135931539
0,3.255999999999863,0.9335089992553743,0.3585539684750811,-0.9465480151686819,-0.3225629473145183,0.8210144904614936,-0.3302758331168434
0,3.257999999999863,0.9341102638907555,0.35698461436586204,-0.9463170016130177,-0.3232400539199123,0.859609909509345,-0.3850376776895814
0,3.2599999999998626,0.9347363446326193,0.35534204088856297,-0.9460500971764024,-0.324020390766568,0.8982693851880867,-0.4395598808284831
0,3.2619999999998623,0.9353869047595197,0.35362598660789235,-0.9457472057427663,-0.3249034053834304,0.9369946437982435,-0.49383065990645036
0,3.263999999999862,0.9360615905971359,0.3518361814946837,-0.9454082070834376,-0.3258885115791594,0.9757874696126692,-0.547838217290689
0,3.265999999999862,0.9367600313777765,0.3499723469263066,-0.9450329575519137,-0.32697508948034987,1.0146497083326267,-0.6015707413298514
0,3.2679999999998617,0.9374818390948463,0.34803419568678134,-0.9446212908172941,-0.32816248556876393,1.0535832704674704,-0.6550164071805966
0,3.269999999999861,0.9382266083519667,0.3460214319668153,-0.9441730186359253,-0.32945001271805213,1.0925901346281535,-0.7081633774693614
0,3.271999999999861,0.9389939162064294,0.34393375136399906,-0.9436879316607818,-0.33083695023046567,1.1316723507413826,-0.7609998027816687
0,3.273999999999861,0.9397833220066516,0.341770840883394,-0.9431658002880846,-0.3323225438740757,1.1708320431632728,-0.8135138219712985
0,3.275999999999861,0.9405943672232803,0.3395323789387942,-0.942606375540635,-0.3339060059210486,1.2100714137045543,-0.8656935622840933
0,3.2779999999998606,0.9414265752735995,0.3372180353549046,-0.9420093899873184,-0.3355865151875447,1.2493927445568715,-0.9175271392932132
0,3.2799999999998604,0.9422794513388578,0.33482747137076596,-0.9413745586982077,-0.33736321707583167,1.288798401109716,-0.9690026566394749
0,3.28199999999986,0.9431524821741466,0.3323603396447087,-0.9407015802346758,-0.3392352236192226,1.328290834661857,-1.0201082055692154
0,3.28399999999986,0.9440451359104314,0.32981628426118564,-0.9399901376739067,-0.34120161353046086,1.3678725850199953,-1.0708318642731456
0,3.28599999999986,0.9449568618483426,0.327194940739817,-0.9392398996671618,-0.34326143225422207,1.407546282978501,-1.1211616970197156
0,3.2879999999998595,0.9458870902433111,0.3244959360470362,-0.938450521531151,-0.34541369202437616,1.447314652668183,-1.1710857530741237
0,3.2899999999998597,0.946835232081634,0.3217188886107221,-0.9376216463718258,-0.3476573719267103,1.4871805137925094,-1.2205920654153601
0,3.291999999999859,0.9478006788470464,0.3188634083382381,-0.9367529062398937,-0.3499914179678024,1.5271467837087584,-1.269668649234859
0,3.293999999999859,0.9487828022773661,0.3159290966383255,-0.9358439233173315,-0.352414743150772,1.567216479386616,-1.3183035002280121
0,3.2959999999998586,0.9497809541107733,0.31291554644732666,-0.9348943111341556,-0.3549262275586192,1.6073927192076098,-1.3664845926699627
0,3.2979999999998584,0.9507944658212861,0.30982234226023,-0.9339036758146813,-0.35752471844590933,1.647678724619709,-1.4141998772830107
0,3.299999999999858,0.9518226483429818,0.3066490601670783,-0.9328716173524866,-0.36020903033954593,1.6880778216302588,-1.4614372788923333
0,3.301999999999858,0.9528647917825184,0.3033952678952951,-0.9317977309132728,-0.36297794514939347,1.728593442133615,-1.508184693875421
0,3.3039999999998577,0.9539201651195037,0.30006052485853374,-0.9306816081647892,-0.3658302122895289,1.7692291250659764,-1.5544299874069338
0,3.305999999999857,0.9549880158942637,0.2966443822126712,-0.9295228386329726,-0.3687645488108921,1.8099885173771781,-1.6001609904997167
0,3.3079999999998573,0.9560675698825579,0.2931463829196265,-0.9283210110834261,-0.37177963954612325,1.8508753748249092,-1.6453654968545948
0,3.309999999999857,0.957158030756797,0.28956606181970046,-0.9270757149273394,-0.37487413726737995,1.891893562559062,-1.690031259512864
0,3.311999999999857,0.9582585797333191,0.285902945713195,-0.925786541650929,-0.3780466628579239,1.9330470555128159,-1.7341459873261442
0,3.3139999999998566,0.9593683752052898,0.28215655345209023,-0.9244530862674543,-0.38129580549827563,1.9743399385774865,-1.777697341247574
0,3.3159999999998564,0.9604865523607928,0.27832639604262815,-0.923074948790839,-0.38462012286773306,2.015776406554778,-1.8206729304511668
0,3.317999999999856,0.9616122227856974,0.2744119767596713,-0.9216517357299004,-0.38801814136205254,2.057360763880297,-1.8630603082870039
0,3.319999999999856,0.9627444740508908,0.27041279127377393,-0.9201830616021678,-0.3914883563280792,2.0990974241005915,-1.9048469680841436
0,3.321999999999856,0.9638823692834863,0.2663283277919439,-0.9186685504662327,-0.3950292323161298,2.140990909106904,-1.9460203388101718
0,3.3239999999998555,0.9650249467216276,0.2621580672131218,-0.9171078374715612,-0.3986392033508952,2.1830458480949346,-1.9865677805937025
0,3.3259999999998557,0.9661712192525364,0.257901483299471,-0.9155005704246497,-0.4023166732216564,2.2252669762644928,-2.0264765801332487
0,3.327999999999855,0.9673201739334625,0.25355804286461875,-0.9138464113703889,-0.4060600157925696,2.267659133216739,-2.0657339459890522
0,3.329999999999855,0.9684707714952353,0.24912720598004498,-0.9121450381874615,-0.4098675753337831,2.3102272610715318,-2.1043270037847037
0,3.331999999999854,0.9696219458281281,0.24460842620088669,-0.910396146196565,-0.41373766687412306,2.3529764022566724,-2.142242791327476
0,3.3339999999998544,0.9707726034497922,0.24000115081247536,-0.9085994497802128,-0.417668576576087,2.3959116969863317,-2.179468253663572
0,3.335999999999854,0.9719216229550441,0.23530482109900114,-0.9067546840128381,-0.42165856213384073,2.439038380390457,-2.2159902380795415
0,3.337999999999854,0.9730678544473358,0.23051887263575288,-0.9048616062998752,-0.425705853194914,2.4823617792974346,-2.2517954890764145
0,3.3399999999998538,0.9742101189517763,0.2256427356064577,-0.9029199980244522,-0.4298086518062698,2.5258873086479525,-2.2868706433284274
0,3.341999999999853,0.9753472078096285,0.2206758351473069,-0.9009296662002998,-0.4339651328853694,2.569620467523464,-2.321202224641638
0,3.3439999999998533,0.9764778820542496,0.21561759171933778,-0.8988904451294143,-0.4381734447168648,2.6135668347790215,-2.3547766389443723
